publishedAt,authorDisplayName,textDisplay,likeCount,Label
2025-08-29T10:37:25Z,@agusakhwani6040,"Apa kau orang yg ga punya hati ,ngomong seenaknya,makan uang rakyat ,lu enak &quot;kan sementara rakyat susah cari duwit ,dpr bikin susah",0,NEGATIF
2025-08-29T10:36:57Z,@mossdanseven6560,Sahroni sekarang menjadi Sahrini 😂,0,NEGATIF
2025-08-29T10:36:32Z,@ardiwijaya6430,"Wakil rakyat atau wakil partai??? <br>Kalo memang wakil rakyat ko ngga berani diajak debat terbuka, menghindar dng berbagai alibi mba Salsa yg ajak dan tantang anda debat terbuka hanya rakyat biasa, buktikan kalo anda layak jadi wakil rakyat. Layani tantangan mba Salsa.  Buktikan anda berani dan layak jadi wakil rakyat. 😂😂😂😂",0,NEGATIF
2025-08-29T10:35:39Z,@arifmulyono-hs6cl,Ucapannya Saroni membuat bomerang bagi rakyat indonesia,0,NEGATIF
2025-08-29T10:35:34Z,@agusbbs4227,mba salsa wanita berkarakter berani cerdas,0,NEGATIF
2025-08-29T10:35:09Z,@LegiYani-v7w,Kau sahroni merasa berpendidikan tinggi kenapa km takut debat dg mba salsa apa pendidikan mu sejati nya berpendidikan  abal2,0,NEGATIF
2025-08-29T10:34:16Z,@EndaSulastri-m7u,Sharoni.  Telah mnghina. Rakyat...  Jaga mulutmu.....bubarkan. DPR......sakit hati rakyat,0,NEGATIF
2025-08-29T10:34:00Z,@Mardiah-jx1ky,Betul-betul tk ad akhlaq ni karyawan rakyat,0,NEGATIF
2025-08-29T10:33:07Z,@Egyblau-vn1rh,"Trimakasih bak SALSA sudah mewakili kami sebagai rakyat biasa, semoga tambah sukses selalu kalir dan pencapaian mu..",7,NEGATIF
2025-08-29T10:32:57Z,@bw9685,Sama aja ya bangsatnya,0,NEGATIF
2025-08-29T10:32:55Z,@Ishakdimin,Ternyata Sahroni paling tol(ol) sedunia😂😂😂,0,NEGATIF
2025-08-29T10:32:22Z,@lamsaspanggabean1255,Gw rasa si sahroni ini gak akan berani.. Katena pendidikan dia apa sih... Makanya dia ngajarin adab tapi gak punya adap,0,NEGATIF
2025-08-29T10:31:56Z,@RahmatGanas-b6x,So kesar Ahmad Sahroni di ajak debat malah kabur😂😂,0,NEGATIF
2025-08-29T10:30:52Z,@teguhimam660,Mantab mbak salsa,0,NEGATIF
2025-08-29T10:29:43Z,@yuliussapangervan6460,Mana suaramu bro sahroni. Tunjukkan siapa yg sebenarx tolòl,0,NEGATIF
2025-08-29T10:28:59Z,@MadSaih-g8f,Kalau Sahroni jentelmen trima tantangan bak salsa kami akan tonton terbuka debat secara entelek,0,NEGATIF
2025-08-29T10:27:41Z,@jajangsodrin-iw3gx,Anggota DPR dan pejabat2 yg demikian sangat2 rakus dan dolim sangat2 dolim.kalian semiskin2 nya rumah bagus makan enak mobil motor punya gaji gede.ciba liat kebanyakan rakyat mu jangankan rumah bagus mobil dan harta lain nya buat makan aja sangat2 susah.apa kalian g tau apa pura2 g tau.,0,NEGATIF
2025-08-29T10:26:37Z,@RifatCs-y5j,"Pada intinya bubarkan dpr <br>GK ada gunanya bagi rakyat,dan Ahmad Sahroni kpk harus periksa kekayaan yg dia miliki",0,NEGATIF
2025-08-29T10:26:24Z,@yennyhartati5487,"setarakan saja gaji DPR dengan gaji ASN, kan sama mengabdi ke negara.<br>Silahkan pakai gaji golongan tertinggi",0,NEGATIF
2025-08-29T10:25:19Z,@NurulNurul-gh6es,EMG kritik kami kalian dengar GK akan cuman Klian Ajja yg betul,0,NEGATIF
2025-08-29T10:24:24Z,@lamsaspanggabean1255,Pendidikannya apa sih ini orang???,0,NEGATIF
2025-08-29T10:23:46Z,@tomyprasetyo1596,Sahroni tuh debat...lgsg ciut😂,0,NEGATIF
2025-08-29T10:23:46Z,@Suryadi-k8q,Ya. Kalau diam   Sahroni senang bisa  dapat uang banyak,0,NEGATIF
2025-08-29T10:23:25Z,@lamsaspanggabean1255,Pecat orang arogan ini!!!! Ngomong adat sementara dia gak punya adat,0,NEGATIF
2025-08-29T10:23:06Z,@InggilLegowo,Mundur kan aja.,0,NEGATIF
2025-08-29T10:23:05Z,@frizdmohim,Cari Sahroni sampai dapat,0,NEGATIF
2025-08-29T10:22:50Z,@frizdmohim,Cari Sahroni sampai dapat,0,NEGATIF
2025-08-29T10:21:32Z,@Fangis929,Usut harta kekayaannya yg ga wajar!! Semua petinggi negara,0,NEGATIF
2025-08-29T10:20:48Z,@Fangis929,Pecat semua ganti yg baru yg kompeten!!! Syarat masuk parlemen harus ada minimum pendidikan sesuai jurusan keahlian!!! Red card buat artis tanpa background jelas di kursi pemerintah segala level mulai dr eksekutif legislatif even kepala desa dll,0,NEGATIF
2025-08-29T10:20:38Z,@susandwi4097,Klo punya empati bisa g usah d gaji pake uang kami,0,NEGATIF
2025-08-29T10:13:03Z,@lialidiawati6799,"mulutmu adalah harimau mu,.hati2 dgn lisan ya BPK Syahroni yg terhormat,.ingatt d atas lngit masih ada lngit, pertanggung jwbn d akhirat sbgai seorg pemimpin hrs amanah",0,NEGATIF
2025-08-29T10:10:55Z,@阿咪-e8p,Bubarkan DPR,0,NEGATIF
2025-08-29T10:08:56Z,@sugihartougi9506,"Syahroni jadi crazy rich karna maling duit rakyat,,, dari tikus got jadi tikus berdasi 😂",0,NEGATIF
2025-08-29T10:08:27Z,@Urba06x,1000000% gue yakin se indonedia dukung debaaaaaaaat si Sahroniiiiiii,0,NEGATIF
2025-08-29T10:08:24Z,@dewiapriyani480,Ya Allah...lindungi orang baik dan berani seperti mba salsa,0,NEGATIF
2025-08-29T10:06:51Z,@EvaEliawati-j3y,Jangan pilih  sahroni lagi dpr sok pinter,0,NEGATIF
2025-08-29T10:04:07Z,@slankerindependent1656,"DPR Harus di isi orang orang pintar dan independent , kalo masih dari partai politik sampe kiamat gini gini aja INDONESIA🇲🇨",60,NEGATIF
2025-09-01T04:27:17Z,@thomassuparno8097,"Ya tdk mungkinlah dpr tdk diisi oleh org parpol, kalau org pemerintah jgn diisi oleh org politik baru bisa",1,NEGATIF
2025-09-01T05:33:48Z,@jonijoni9163,Mau aja diprovokasi ternak mulyono,0,NEGATIF
2025-09-01T10:50:15Z,@Syamsulbahri-yx5qy,Klu mw bkn dri partai politik . Jgn ada yg coblos klu ada partainya.,0,NEGATIF
2025-09-01T11:07:48Z,@SriPrihati-d7m,Betul. Mbak.  Sekali.  La mbok.  Sudah. Gaji. Selangit.  Buka. Mata anda. Ahmat Saroni. Guru. Honorer.  Yg. Gaji. 250 RB. Itu. Ditambahi.  Yg. Kamu.  Makan.   Sama 2 sekandang. DPR,0,NEGATIF
2025-09-01T12:38:02Z,@chenkuhshinkuh,Betul sekali. Selama ini dikuasai oleh DPR busuk rakyat jadi brantakan banyak yg menjerit dan kemiskinan.. DPR ternyata hewan penghancur rakyat  indonesia,0,NEGATIF
2025-08-29T10:03:41Z,@TagorSakti-c4b,"Mantap Erwina, maju terus ito",0,NEGATIF
2025-08-29T10:03:02Z,@yudiandro1636,"Niiiiii roni,malu&quot;in betawie bae lo,sadar nii lo berasal dari mana,gua lempar sepatu luhh",0,NEGATIF
2025-08-29T10:01:47Z,@Rina-o1n9k,"Mundur atau di pecat, tidak ada kontribusi DPR untuk masyarakat, hanya sebagai LINTAH penghisap pajak rakyat,",3,NEGATIF
2025-08-30T12:35:45Z,@BudiYati-ki9qr,klo nggak mau mundur dgn sukarela ya harus diseret saja mbak,0,NEGATIF
2025-08-30T14:09:34Z,@alzhaidhan76,Pecat....,0,NEGATIF
2025-08-29T10:00:05Z,@syahruzilgs1310,Hahaaha Kerja DPR itu apa<br>Rakyat tdk ada efeknya utk Rakyat<br>DPR itu pembantu penguasa,0,NEGATIF
2025-08-29T09:59:23Z,@quittttttp,"ga akan brani..... percaya deh..... kita semua rakyat dianggap tolol..... kita mang setuju DPR dibubarin kok, gpp dibilang tolol yg ptng DPR bubar bikin rakyat makin sengsara",0,NEGATIF
2025-08-29T09:57:39Z,@fahrialdafi2604,Jangan Sok jago syahroni...!! lawan tu Salsa adu Otak klo lu bisa menang..!,0,NEGATIF
2025-08-29T09:56:24Z,@a.i.a.1746,"Sahroni punya harta 329 milyar, bayar pajak brapa setahun?  Bayar penuh keeajiban pajak?",0,NEGATIF
2025-08-29T09:55:40Z,@soegengariyanto9265,MBK salsa ❤❤❤❤❤❤❤❤❤❤❤❤,0,NEGATIF
2025-08-29T09:55:28Z,@HariRabu-v9c,"Sahroni Sahroni bukanya instrospeksi malah nantang Rakyat ini otaknya gimana yaaa...?? Udahlah Luh Ladeni aja tantangan mba salsa yg rakyat jelata....!!! Jangan menghindar,kalau menghindar berarti takut TERBONGKAR kebusukan kalian....!!",0,NEGATIF
2025-08-29T09:53:26Z,@GinoPrastiyo,"Wakil rakyat kutub utara,jangankan membela rakyat.menyuarakan &amp; memperjuangkan ja gk.anda semua itu hanya mengejar krj enak gaji besar",0,NEGATIF
2025-08-29T09:52:40Z,@anangriawan7034,"Sudah jangan banyak ngeles,...segera aja tanggapi itu tantangan mbak salsa....ok gitu aja kog gak berani. 😂😂😂",0,NEGATIF
2025-08-29T09:52:39Z,@ritaclarasimatupang6261,Bubarkan dpr,0,NEGATIF
2025-08-29T09:52:27Z,@sandyischland8157,INGAT PEJABAT ITU BUDAK RAKYAT❗ JADI JANGAN MAU DIBODOHI MEREKA🔥🔥,3,NEGATIF
2025-08-29T09:51:38Z,@bosedi2760,Sehat selalu buat mbak salsa..,0,NEGATIF
2025-08-29T09:51:16Z,@Riz_can,Keren mbak salsa ya Allah semoga mbak salsa sekeluarga dilindungi oleh Allah SWT dari orang&quot; yg dzalim,0,NEGATIF
2025-08-29T09:51:16Z,@sunaryoh5942,Alhamdulilah syahroni sdh di copot dari wakil ketua komisi III...biar kembali dagang solar lg di priok😂,0,NEGATIF
2025-08-29T09:50:29Z,@Legit_Marty91,paksa syahroni turun. gak ada pantas2 nya.,0,NEGATIF
2025-08-29T09:50:26Z,@TagorSakti-c4b,"Pecat saja Sahroni, tidak profesional",0,NEGATIF
2025-08-29T09:50:11Z,@DumarayaSihombingCAN,Serukan terus kk Salsa. Bubarkan saja,0,NEGATIF
2025-08-29T09:49:25Z,@HendriPurwanto-n4k,Gak guna juga kalian DPR/DPRD mewakili rakyat yg mana ?,0,NEGATIF
2025-08-29T09:49:21Z,@NurulLiastutik,"Ayo bang, rakyat pengen dengar  suara debatmuuuu....",0,NEGATIF
2025-08-29T09:48:51Z,@handarudidi687,SYAHRONI sudah MENGHINA GUS DUR dan SOEKARNO,0,NEGATIF
2025-08-29T09:46:17Z,@ayujuliaistiqomah1995,Percayalah dia takut gak miskin 🤣🤣🤣,0,NEGATIF
2025-08-29T09:45:48Z,@onywibisono3208,Ahmad Sahroni dimanakah dirimu ?? Ngumpet ya dari Mbak Salsa ? Malu euy..,0,NEGATIF
2025-08-29T09:44:13Z,@AdrianDwiKusuma,Rumah nya dimana saroni itu,0,NEGATIF
2025-08-29T09:43:57Z,@arsilchanel89,Gajih kuli bangunan yg harus di perhatiin mh.. pemerintah harus bisa gajih kuli bangunan,0,NEGATIF
2025-08-29T09:43:53Z,@PersadakitoKito-sc9fz,MAMPUSSS MANUSIA AROGAN AHMAD SAHRONI YG TIDAK PUNYA ETIKA TAK PANTAS JADI DPR RI.,0,NEGATIF
2025-08-29T09:43:41Z,@hendriksujantoko5766,"Mbk SALSA BEST👍🏻👍🏻👍🏻👍🏻,,TOLONG TURUNKAN TU mbk SALSA tu SAHRONI..",0,NEGATIF
2025-08-29T09:43:06Z,@DulRokim-q6z,Kalo cuma caci maki mah kalian bener GK perduli yg dalam pikiran DPR yg penting duwit cair.yg bikin geram rakyat Indonesia itu kalian gaji setinggi langit kerja untuk rakyat kagak 0%,0,NEGATIF
2025-08-29T09:41:44Z,@BaoSukarta-i9x,Jangan pilih nasdem😮,0,NEGATIF
2025-08-29T09:40:01Z,@Ridhanhimawanchanel,Kacau ini gara2 ucapan dia nantang,0,NEGATIF
2025-08-29T09:39:40Z,@sugengpri5981,"HEBAT MBAK SALSA .. MEREKA PASTI NGGAK MAU DEBAT SAMA MBAK. KARENA MEREKA PASTI KALAH KALO DEBAT SAMA MBAK.. SEMANGAT UNTUK MBAK SALSA, BERJUANGLAH TERUS UNTUK RAKYAT INDONESIA",4,NEGATIF
2025-08-29T09:37:15Z,@emanuelmanurung1236,Beban negara....,0,NEGATIF
2025-08-29T09:36:33Z,@rusmadimadiii7432,kadada mampaat nya DPR Burkan aja,0,NEGATIF
2025-08-29T09:36:16Z,@zulfiszanthea1702,Lanjut adek... ❤,0,NEGATIF
2025-08-29T09:36:09Z,@SiTaeun,Kalau gw jadi si Sahroni alangkah malunya se indonesia,0,NEGATIF
2025-08-29T09:33:41Z,@arafahmantang2273,Yang setuju Sahroni debat dengan Salsa mana likenya❤,466,NEGATIF
2025-08-30T13:55:30Z,@Uning3344,"Gak perlu debat,tangkap sahroni!!!",29,NEGATIF
2025-08-30T14:25:59Z,@joeaziz7490,Lapar like ya😂😂,16,NEGATIF
2025-08-31T04:36:12Z,@yulie212,"Gak perlu debat buang buang waktu, bubarkan saja tidak ada manfaat, dia sudah mengakui masih bodoh, jadi kenapa jadi anggota DPR. ??<br>Kalau mereka mau digaji 5 x lipat UMR rata rata gpp<br>Hilangkan semua tunjangan karena menjadi beban pemerintah",8,NEGATIF
2025-08-31T12:51:07Z,@suratman1641,setuju 1 juta %.. saya..   👍👍👍👍👍,6,NEGATIF
2025-08-31T13:01:06Z,@allyaharsyalifah8819,❤,0,NEGATIF
2025-08-29T09:33:18Z,@supardisupardi3003,Ok ngk usah bubar dpr tp ayo masyarakat Indonesia nnti pemilihan DPR jangn coblos DPR nnti KLO ngk ad suara DPR mau jdi ap,0,NEGATIF
2025-08-29T09:32:53Z,@SIMBAH333,Bubarin aja deh DPR.... cuma bikin masalah negara doangg....,0,NEGATIF
2025-08-29T09:32:48Z,@haryhardiana5838,HALLOWW SAHRONAY ANDA BAIK2 SAJAH??,0,NEGATIF
2025-08-29T09:31:01Z,@patiarpatiar3744,Gk guna,0,NEGATIF
2025-08-29T09:30:57Z,@arafahmantang2273,SEANDAINYA SELURUH RAKYAT SEPAKAT BUBARKAN DPR ??? KIRA2 BUBAR NGGAK ??? YA BUBAR.,0,NEGATIF
2025-08-29T09:30:56Z,@NendenHerawati-n1v,Setuju wat mba salsa <br>serbu ajj tuh ke rmh nya,0,NEGATIF
2025-08-29T09:29:43Z,@ahyatmnyar12,Maju terus kak salsa,0,NEGATIF
2025-08-29T09:28:06Z,@Andika6-b2s,Saya orang desa yang tolol ini saya bersyukur tapi gak makan uang karam lain sama DPR yang pinter tapi yang dimakan anak istri itu uang kram didunia enak nanti diakerat tanggung sendiri,0,NEGATIF
2025-08-29T09:25:39Z,@AgusSalim-v2s,Pecat aja Ahmad Sahroni...aku pendukung partai nasdem,0,NEGATIF
2025-08-29T09:25:08Z,@evilialia5719,mbak salsa is the best,0,NEGATIF
2025-08-29T09:25:04Z,@dwimanunggal5511,"DPR WAKIL PARTAI, BUKAN WAKIL RAKYAT.",0,NEGATIF
2025-08-29T09:24:52Z,@SitiSafirah-p6u,Sri Mulyono tuh ajak debat...<br>Dia melumpuhkan sendi-sendi ekonomi dan negara,0,NEGATIF
2025-08-29T09:23:19Z,@begundal666,Manusia menantang binatang hina nan jalang.,0,NEGATIF
2025-08-29T09:23:05Z,@IrawanSupoyo,Jadi sekarang sdh tau siapa yg &quot;tolol&quot; 😂😂 tong kosong nyaring bunyinya,0,NEGATIF
2025-08-29T09:22:38Z,@AgusSalim-v2s,Aku dukung bubar DPR...ngga ada manfaatnya mereka duduk  di parlemen gara2 beli suara,0,NEGATIF
2025-08-29T09:20:24Z,@serojabelpe169,"Lawan tuh Sahroni,,jangan hanya omdo",0,NEGATIF
2025-08-29T09:19:26Z,@Bundaharti78,Pecat Sahroni,0,NEGATIF
2025-08-29T09:18:50Z,@DahriDar,Sahroni itu tidak berguna kamu jadi DPR itu di pilih rakyat bukan di pilih partai nasdem,0,NEGATIF
2025-08-29T09:16:43Z,@rambut9250,"Bukan MPR/DPR yg dibubarkan tapi oknum2 yg tdk kompeten diberhentikan &amp; gaji mereka disamakan UMK/UMR disamaratakan dgn masyarakat, dgn begitu kursi disana tidak dikomersilkan, seharusnya yg duduk disana adalah orang2 yg tepat atau terpanggil utk membela rakyat bukan orang2 yg zholim penuh kemunafikan, apa bedanya mereka dgn penjajah dizaman VOC, segala sesuatunya suka2 mereka membuat keputusan, sudah saatnya kami rakyat Indonesia melawan hal2 itu.",0,NEGATIF
2025-08-29T09:16:21Z,@cahayaeva8210,Pecat aja manusia model gitu ganti yg lain,0,NEGATIF
2025-08-29T09:16:05Z,@AbizarAjhaa,maaf masarakat yg mana,0,NEGATIF
2025-08-29T09:15:04Z,@randipurba567,"MPR  bisa bubarin DPR. Dengan rapat kuorum, 50.tambah 1 persen. <br>Dengan catatan DPR krisis integritas dan performa anjlok, dengan indikasi kebijakannya yg sewenang-wenang, tidak pro rakyat, dan terkesan komunis. Tapi, kalo nunggu MPR rapat, negara ini miskin duluan. Wong, MPR juga temen2nya di dpr. <br>Corupted System stadium 4",0,NEGATIF
2025-08-29T09:13:53Z,@Aditiya-v3g,"jangan pilih partai nasdem atas nama ahmad sahroni ini, saya muak lihat omongannya benar kurang ajar telah melukai hatibrajyat seluruh dunia",0,NEGATIF
2025-08-29T09:13:18Z,@yusatektv135,"SARKONI GANTI JAS MEWAHMU SAMA DASTER, KALOK GA BERANI DEBAT, RAKYAT MAU AJAK DISKUSI GA BERANI, KERJA LO APAAN. SARKONI",0,NEGATIF
2025-08-29T09:12:04Z,@ikafitriani4980,"Omongan busuk kau sahroni,bubarkan DPR",0,NEGATIF
2025-08-29T09:11:34Z,@cukymay4230,Kelas Quen🔥💥,2,NEGATIF
2025-08-29T09:11:03Z,@IbnuYahya-d9s,Apa adat yg anda pakai sesuai dg katakata anda,0,NEGATIF
2025-08-29T09:10:46Z,@akunformalitas,Mbaknya harus difotokopi biar banyak,0,NEGATIF
2025-08-29T09:10:22Z,@ulfaselia3599,siapa yg milih org ini 😂,0,NEGATIF
2025-08-29T09:10:13Z,@MutiaraA6,Ngomong adst istiadat kamu sendiri ngak punya,0,NEGATIF
2025-08-29T09:10:10Z,@limabelas185,"Siapa bilang DPR g bisa dibubarin, klo dibubarin pemerintahan tetep bisa jalan.<br>Klo DPR dibubarin takut g punya gaji ya..... Lumayan sehari 3jt",0,NEGATIF
2025-08-29T09:10:00Z,@IkhwanSambora,Ahmad Syahroni menganggap dirinya Dialah Yang Paling Hebat!,0,NEGATIF
2025-08-29T09:09:25Z,@GustiTeknikMutakhirGTMGustiTek,Kaya nya jualin minyak Indonesia tuh,0,NEGATIF
2025-08-29T09:09:01Z,@watnawatna4823,Mbak Salsa..rakyat mendukungmu..,0,NEGATIF
2025-08-29T09:08:34Z,@albyfebian927,"Tu ron di tantang masak sekelas kamu gak berani malu&quot; in saja ngomong aja pedes,,pas di tantang debat gak berani takut kalah ya😂",0,NEGATIF
2025-08-29T09:08:06Z,@PijarAyu,Sahroni Donald bebek,0,NEGATIF
2025-08-29T09:07:41Z,@SurotoEtho,"Orang pimp  ketua,, bahasax arogan,, nggak ada adabnya,, nggak tau diri,, sekali dpt, ancaman,, org yg lebih ngerti,, takut sharoni kehilangan jabatan,, pandai bersilat lidah.. Baru pura&quot;pasrah... Silahkan caci maki sy....",0,NEGATIF
2025-08-29T09:06:03Z,@mosalakichanel9704,"Bubar saja dpr,,,,",0,NEGATIF
2025-08-29T09:05:01Z,@rudiprasetyo4343,Sahroni kerjanya hanya cangkeman aja,0,NEGATIF
2025-08-29T09:03:08Z,@Novia-sq1pn,Pecat aja,0,NEGATIF
2025-08-29T09:02:45Z,@watnawatna4823,Rakyat seluruh indonesia sepakat THN 2029 TDK ada yg coblos DPR RI,0,NEGATIF
2025-08-29T09:00:22Z,@LBORO-g8v,Takut miskin aja jangan mumutar balik kan pakts sama rakyat hi itu fi pake baju bagus dsn jas mahal puluhan juta itu uang siapa sombong ingat ya,0,NEGATIF
2025-08-29T08:59:46Z,@SurveyorInternist,Jangan sombong sahroni.....lu belagu,0,NEGATIF
2025-08-29T08:59:34Z,@RifatunKholifah-wb5tf,Pecat sahroni.memalukan sok pintar.,0,NEGATIF
2025-08-29T08:58:22Z,@kaumsantri,"DPR lupa kalau mereka karyawan rakyat yg bayar mereka adlah rakyat, makane sombong kelewat batas",0,NEGATIF
2025-08-29T08:57:55Z,@brojoelchannel,Catat di hp aja boleh ga ?,0,NEGATIF
2025-08-29T08:57:14Z,@gungde623,Apa kalian punya adatkahhhhh dan moral yg baik.... Korupsi merajalela yg menyengsarakan rakyat dan membuat negeri ini terpuruk kalian diam saja... Itu yg namanya moral ahlak dan adat...😈😈😈,0,NEGATIF
2025-08-29T08:56:23Z,@Firsyach7,"rakyat gak percaya ma lu, mereka mau lu mundur",0,NEGATIF
2025-08-29T08:55:51Z,@NONBLOK-k1l,Salsa ni nyari panggung,0,NEGATIF
2025-08-29T08:54:26Z,@ClaraYantie,Pintar membodohi rakyat,0,NEGATIF
2025-08-29T08:53:16Z,@RidhofirdausFirdaus,Tak perlu sakit hati hai saudara saudaraku se-Indonesia. Sabar kalau umur kita masih diberikan oleh Allah umur panjang kita akan bertemu tahun 2029 kalau kita benar ingin negara ini bersih pencoblosan hangus terbakar biar anggota anggota dewan yang merasa dirinya terhormat dan hebat jadi gelandangan  di ba tempat sampah dan merasakan bagaimana rakyat kelaparan,0,NEGATIF
2025-08-29T08:56:34Z,@RidhofirdausFirdaus,Kalau kasih komentar yg benar saja nulisnya jangan dg angka dan terbalik balik begitu payah kami yg tua tua ini bacanya,0,NEGATIF
2025-08-29T08:51:28Z,@happyrangkuti9747,"Bisa ga ya klo gaji DPR itu 10x lipat aj dr rata2 gaji UMR kita, jd ga terlalu jomplang kesenjangannya dgn rakyat Indonesia, Malaysia 9x lipat, Denmark 1,9x lipat ,lah kita perbedaannya 34x lipat. Terlalu jauh bgt, Krn itu mrk jd ga peka dan ga berempati dgn kesulitan rakyat.",3,NEGATIF
2025-08-29T08:47:21Z,@FirdaNuraeini,Lawan mbak sampai tuntass mba salsa.... Wakili kami akar rumput❤❤,0,NEGATIF
2025-08-29T08:45:58Z,@lutfijayavariasi9014,sudah lelah masyarakat selalu di dzolimi,0,NEGATIF
2025-08-29T08:45:43Z,@ibubumi9105,sahroni perlu di teliti hasil kekayaannya..siapa tau benar kata mbak salsa.sahroni korupsi,0,NEGATIF
2025-08-29T08:44:46Z,@ayudita7732,Ya gpp di hujat toh tiap bulan uang masuk rekening .<br>Tinggal tutup kuping tutup mata iya kan ??? Yg penting kan crazy rich,2,NEGATIF
2025-08-29T08:44:32Z,@joaofranklin7639,Ahmad syahroni itu di pecat sajalh,0,NEGATIF
2025-08-29T08:43:54Z,@garudamoksa8993,Eh sahrono lo tu kuli rakyat jngn merasa di atas rakyat. Pecat sahroni ga ada manfaat buat rakyat dan ga mewakiki rakyat,0,NEGATIF
2025-08-29T08:41:51Z,@irenenatasya3789,"Mbak salsa tantang dia debat terbuka dalam bahasa inggris, sehingga rakyat di indonesia mengetahui qulitas penguasaan bahasa inggris seorang anggota DPR RI Yg katanya semua rakyat tolol sedunia dan dia paling pintar.",0,NEGATIF
2025-08-29T08:39:32Z,@afifahdm1619,"dpr itu rata2 pintar..  pintar korup, pintar ngibul, pintar nutupin dustanya😅",0,NEGATIF
2025-08-29T08:38:46Z,@parluhutans9464,Ahmad Sahroni menolak debat terbuka krn dia memang tdk berkualitas benar kt org kl dia karbitan.,0,NEGATIF
2025-08-29T08:36:17Z,@paibass2992,Lo bnyk memamerkan motor2 mahal ...dpt uang dr mn,0,NEGATIF
2025-08-29T08:36:07Z,@HayanurRia-mr1yd,"Nanggung ,sekalian ajak debat Si paloh nya 🤣🤣🤣🤣<br><br>Punya pelihara an ko arogan,",0,NEGATIF
2025-08-29T08:35:59Z,@pontimitrasejati3948,"klo dpr gak isa bubar, minimal ahmd saroni ini undur diri krn udh mentrigger kemarahan rakyat",0,NEGATIF
2025-08-29T08:35:45Z,@JOKOSUHONO-wl3di,KERENNN SALSA,0,NEGATIF
2025-08-29T08:35:13Z,@elfaza7921,Sahroni ciut..ciut..ciut😅😅,0,NEGATIF
2025-08-29T08:33:00Z,@dosakubxk,I love salsa❤<br>SuaraMu suara kami semua/ rakyat indonesia,0,NEGATIF
2025-08-29T08:30:51Z,@aia-cc87,"Bayar pajak brapa setaun si Sahroni??? Untuk punya Rp 329 M dalam 15 tahun :Rp 21,9 M/tahun. Pajak wajar yang harus dibayar per tahun sekitar Rp 7–8 <a href=""http://m.total/"">M.Total</a> pajak 15 tahun ≈ Rp 115 M. Buktikan bayar pajak dengan hitungan benar!",0,NEGATIF
2025-08-29T08:30:02Z,@MujiatiNingsih-s5b,Karena kau malukan,0,NEGATIF
2025-08-29T08:29:55Z,@MujiatiNingsih-s5b,Karena kau malukan,0,NEGATIF
2025-08-29T08:29:53Z,@Quinsiasmr,Menca mencle,0,NEGATIF
2025-08-29T08:28:56Z,@SuwardiSyaah,Hai Ahmad Sahroni Ingat Kalau kesombongan yang kau tanamkan  ke dirimu Tunggulah kehancuranmu.,0,NEGATIF
2025-08-29T08:27:03Z,@hanifhs6353,"Ayo ron terima tantangan rakyat yg kau bilang tolol itu..masa ngadepin orang tolol aja takut,kamu pasti menang deh kamu kan orang pintar sedunia,",0,NEGATIF
2025-08-29T08:26:00Z,@putramandala4900,Kalian bukan wakil rakat kalian udah jadi wakil partai,0,NEGATIF
2025-08-29T08:21:56Z,@sahabatceria5381,Kami mendukungu cantik,0,NEGATIF
2025-08-29T08:21:14Z,@printeelab.9401,PECAT AHMAD SAHRONI DARI PARTAI NASDEM.,0,NEGATIF
2025-08-29T08:18:47Z,@FawwazalBaqi,Rakyat di paksa miskin untuk memperkaya para tikus2 yang rrakus,0,NEGATIF
2025-08-29T08:16:49Z,@AciBulet,Berarti filingku dari jaman suharto sampai sekarang ada benarnya karna sampai sekarang ga pernah milih  dpr  at   dprd,0,NEGATIF
2025-08-29T08:15:22Z,@ribkaquinnsy7772,"Keren mba salsa, aku dukung selalu km dalam doa mba, orang2 sperti ini ni yg dibutuhkan Indonesia skrng, semoga semakin bnyk muncul yg berdampak positif untuk kemajuan negri yg sdng prihatin ini, btw ngakak aku denger ada yg dicopot jabatannya, sumpah lucu 🤣",2,NEGATIF
2025-08-29T08:14:43Z,@echopuji8718,Bubarkan dpr,0,NEGATIF
2025-08-29T08:14:04Z,@halusinasi_net,Kalo Debat Ya ngga Aple to Aple lah Lebih Mirip Aple to Monkey,0,NEGATIF
2025-08-29T08:13:51Z,@pujiastutik2217,Bubarkan DPR karena nyatanya DPR hanyalah dewan pemeras rakyat..,3,NEGATIF
2025-08-29T08:13:25Z,@arektuban6762,Kerja ny apa DPR,0,NEGATIF
2025-08-29T08:12:46Z,@Adi-b3r3c,"Lebih baik di DPR di bubarkan DPR beban Negara, yg kerja nya tidak Jelas, Gaji selangit,",1,NEGATIF
2025-08-29T08:10:48Z,@NicoPrg,Wakil koropsi,0,NEGATIF
2025-08-29T08:10:05Z,@cherlyyby_,"YAWDA SIY SAHRONO MUNDUR AJA DAN MINTA MAAF SAMA RAKYAT, MASI BANYAK YG BERKUALITAS  DAN PRO RAKYAT....",0,NEGATIF
2025-08-29T08:09:02Z,@syauqiuqi6523,Memalukan sekali  sahroni sbg Dpr bicara spt itu... <br>Hati rakyat terluka...,0,NEGATIF
2025-08-29T08:08:36Z,@zaSscha123-l1i,"Kalau Syahroni ngak berani terima tantangan Mb Salsa,ya ganti pelawaknya itu aja MB suruh mewakili shahroni.",0,NEGATIF
